NEW_SMILES,similarity,ppIC$_{50}$ Ridge,ppIC$_{50}$ SVR,ppIC$_{50}$ RFR,mean,std
O=C(c1ccc(O)cc1)N1CCc2c(n(Cc3ccn(O)c3)c3ccccc23)C1,0.7962962962962963,6.052669712537469,6.527513468768516,6.151021830276588,6.243735003860858,0.2506310986788208
O=C(c1ccc(O)cc1)N1CCc2c(n(Cc3coc(O)c3)c3ccccc23)C1,0.7962962962962963,5.956397507917228,6.256290921680062,6.027067592786693,6.079918674127994,0.1567767281958333
Cn1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)c1,0.7962962962962963,6.054146816068077,6.275492964110638,6.04769101979845,6.125776933325722,0.1296980598615925
O=C(c1ccc(O)cc1)N1CCc2c(n(Cc3cccc(CO)c3)c3ccccc23)C1,0.7962962962962963,6.037885953672304,6.347500860215762,6.149153991067298,6.178180268318454,0.1568350763278875
NS(=O)(=O)Nc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.7894736842105263,6.227039076009349,6.203783805396993,6.172339569243301,6.201054150216547,0.02745172623288667
COC(=O)Nc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.7894736842105263,6.131486018872471,6.183756244072073,6.118027678836366,6.14442331392697,0.03472162545851686
CN(C(N)=O)c1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.7894736842105263,6.317495522548027,6.473175343799676,6.163731642240755,6.318134169529486,0.1547228393324555
N=C(N)Oc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.7894736842105263,6.376318044561387,6.45712872670315,6.255979213534062,6.363141994932866,0.1012199974061463
NC(=S)Nc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.7894736842105263,6.112019715595846,6.217910018341901,6.138342706587578,6.156090813508442,0.05513107588618794
COC(=O)Oc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.7894736842105263,6.270319365944402,6.311170922043067,6.158184225069343,6.246558171018937,0.07921286606951533
CSC(=O)Nc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.7894736842105263,5.940256803793822,5.655343581577339,6.034768167694084,5.876789517688415,0.1975141170692747
N=C(N)Sc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.7894736842105263,5.958900231012112,6.066063744635898,6.092334137617902,6.039099371088636,0.07068564167225064
NC(=O)[S+]([O-])c1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.7894736842105263,6.009737870281204,6.053977874316754,6.171600208103651,6.078438650900536,0.08365764337254691
NC(=S)Sc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.7894736842105263,6.063621073726174,6.085226680258046,6.125067506361637,6.091305086781953,0.03117092058808198
NC(=O)[S+]([O-])c1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.7894736842105263,6.009737870281204,6.053977874316754,6.171600208103651,6.078438650900536,0.08365764337254691
CSC(=O)Nc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.7894736842105263,5.940256803793822,5.655343581577339,6.034768167694084,5.876789517688415,0.1975141170692747
CNC(=O)Nc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.7894736842105263,5.973311410217691,6.145084130899114,6.107236907487556,6.075210816201452,0.0902536413939839
COC(=O)Nc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.7894736842105263,6.131486018872471,6.183756244072073,6.118027678836366,6.14442331392697,0.03472162545851686
NC(=S)Oc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.7894736842105263,6.314120665101935,6.430750707873361,6.184304581390177,6.309725318121824,0.123281842219153
NC(=S)Oc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.7894736842105263,6.314120665101935,6.430750707873361,6.184304581390177,6.309725318121824,0.123281842219153
NC(=S)Nc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.7894736842105263,6.112019715595846,6.217910018341901,6.138342706587578,6.156090813508442,0.05513107588618794
CSC(=O)Oc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.7894736842105263,6.304514772606925,6.224203796242702,6.136993114222022,6.221903894357216,0.0837845073299309
