NEW_SMILES,pIC50,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,hallKierAlpha,kappa1,kappa2,kappa3,Phi,Total Surface Area,Shape Index,Molecular Flexibility,Molecular Complexity
O=c1cc(COc2ccccc2)[nH]cc1Oc1cccc(Cl)c1Cl,6.075720713938118,362.2120000000001,4,1,5,1,3,24,37,6,0,0.05555555555555555,3,3,0,0,1,1,0,0,0,0,0,0,148.125326639789,51.32000000000001,5.053000000000002,94.37270000000004,13.97314118252976,7.902019601901999,4.012019383719764,4.012019383719764,2.353044662066451,-2.43,16.42856246722812,7.426435712165357,3.905301642895472,5.08356929192343,262.75,0.625,0.37426,0.76987
Cn1cc(Oc2cccc(Cl)c2Cl)c(=O)cc1COc1ccccc1,6.657577319177793,376.2390000000001,4,0,5,0,4,25,40,6,0,0.1052631578947368,3,3,0,0,1,1,0,0,0,0,0,0,154.7002402407809,40.46,5.063400000000003,98.99300000000001,14.92035477802972,8.292363750304283,4.372062260416509,4.372062260416509,2.552545032353715,-2.43,17.39488397506712,7.636950389884435,4.158594053747905,5.313754638215334,273.85,0.6,0.36764,0.79438
O=C1CCc2cc(=CCC(=O)N3CCCC3)cnc2=N1,5.259637310505756,271.3199999999999,5,0,2,0,3,20,37,5,2,0.4666666666666667,3,1,2,1,3,1,1,2,0,0,0,0,116.5774072613179,62.63,-0.033,73.24200000000002,11.33993564330231,7.066938903867553,3.773975078964252,3.773975078964252,2.634278384228299,-2.04,12.96692366697322,5.526081526644441,2.762210093776177,3.582813866673466,212.27,0.65,0.428,0.75032
CC(C)(C)OC(=O)N1CCC(COc2ccc(F)cc2)CC1,6.602059991327963,309.381,4,0,3,0,3,22,46,5,1,0.5882352941176471,2,1,1,1,1,0,1,1,0,0,0,0,130.7539168565175,38.77,3.851600000000003,82.42600000000004,13.47220819178164,7.696328358248316,3.565565382841823,3.565565382841823,2.353582064213414,-1.78,16.58811963177377,6.986524857859043,5.204315234994053,5.267877734205774,242.65,0.68182,0.51021,0.63466
CS(=O)(=O)OC1CN(C(c2ccccc2)c2ccccc2)C1,6,317.4100000000001,4,0,5,0,4,22,41,5,0,0.2941176470588235,3,2,1,1,1,0,1,1,0,0,0,0,131.0151579015697,46.61000000000001,2.436400000000001,86.01680000000006,13.23912013093175,9.06631560873121,4.404682258953506,4.404682258953506,3.489368147183051,-1.69,15.21511819415952,6.201332908211529,3.55039270393168,4.288818779989517,233.18,0.5,0.52377,0.65205
O=C1CCc2cc(=CCC(=O)N3CCCC3c3ccccc3)cnc2=N1,5.148741651280925,347.418,5,0,3,0,3,26,47,5,2,0.3333333333333333,4,2,2,1,3,1,1,2,0,0,1,1,151.6345014673819,62.63,1.7083,97.55800000000004,14.59693047725352,9.116517055179509,5.072698536068506,5.072698536068506,3.742868730176121,-2.82,16.63785100622651,7.197715598424829,3.425365865824443,4.605943065837875,270.77,0.61538,0.4614,0.80949
CCCC1CCN(C(=O)CC=c2cnc3c(c2)CCC(=O)N=3)CC1,7.387216143280265,327.4280000000001,5,0,4,0,3,24,49,5,2,0.5789473684210527,3,1,2,1,3,1,1,2,0,0,0,0,142.0371757189043,62.63,1.3833,91.64000000000004,14.33149947486504,8.99879055644569,4.979366208680976,4.979366208680976,3.547033900454747,-2.04,16.80510634028333,7.686664860024509,4.075362490582979,5.38230084895129,264.55,0.70833,0.49397,0.76523
CC(C)(C)OC(=O)N1CCCC(COc2ccc(F)cc2)C1,5.886056647693163,309.381,4,0,3,0,3,22,46,5,1,0.5882352941176471,2,1,1,1,1,0,1,1,0,0,1,1,130.7539168565175,38.77,3.851600000000003,82.42600000000004,13.47220819178164,7.696328358248316,3.47002437652601,3.47002437652601,2.438309280766108,-1.78,16.58811963177377,6.986524857859043,5.204315234994053,5.267877734205774,242.65,0.63636,0.51128,0.68629
O=C1CCc2cc(=CCC(=O)N3CCC(Oc4ccccc4)C3)cnc2=N1,6.920818753952375,363.417,6,0,4,0,4,27,48,6,2,0.3333333333333333,4,2,2,1,3,1,1,2,0,0,1,1,156.7480466968888,71.86,1.0245,99.48300000000005,15.00517876771739,9.233945492945683,4.858880928606508,4.858880928606508,3.410182607774074,-3.02,17.39663841266161,7.696539094742637,4.216221615942774,4.95903361704265,280.77,0.66667,0.44858,0.79438
Cc1nc(C2CC(C(=O)CC=c3cnc4c(c3)CCC(=O)N=4)C2)no1,6.823908740944319,338.3670000000001,7,0,4,0,6,25,43,7,1,0.4444444444444444,4,2,2,1,3,2,0,1,0,0,0,0,143.4245914433143,98.31,0.7989199999999996,86.93500000000003,13.93588450527229,8.478738729445901,4.843613497135636,4.843613497135636,3.290939785107951,-2.7,15.80603821337624,6.308905404336985,3.264377553497444,3.988751996221051,258.68,0.68,0.44821,0.80343
O=C1CCc2cc(=CCC(=O)N3CC(OCc4cccs4)C3)cnc2=N1,7.886056647693163,369.446,6,0,5,0,5,26,45,7,2,0.3684210526315789,4,2,2,1,4,2,1,2,0,0,0,0,154.3884099673002,71.86,0.8336999999999997,96.90400000000004,15.07522310072972,9.5361872885227,5.407252406522788,5.407252406522788,3.634769495042407,-2.38,17.0548927301967,7.470787739732593,3.888688023085875,4.900518596584925,276.71,0.69231,0.48042,0.77687
Cc1nc(C2CCCCN2C(=O)CC=c2cnc3c(c2)CCC(=O)N=3)no1,5.387216143280265,367.4090000000001,8,0,3,0,6,27,48,8,2,0.4736842105263158,4,2,2,1,4,2,1,2,0,0,1,1,155.5493672279142,101.55,0.7898199999999997,94.76800000000004,15.21996139395572,9.263352176973475,4.979678418343212,4.979678418343212,3.60471628795529,-2.9,17.51065617298239,7.379773156899812,3.788797933989339,4.786098903151016,284,0.59259,0.45918,0.85083
O=C1CCc2cc(=CCC(=O)N3CCC(O)(c4ccccc4)CC3)cnc2=N1,6.468521082957745,377.4440000000001,6,1,3,1,4,28,51,6,2,0.3636363636363636,4,2,2,1,3,1,1,2,0,0,0,0,162.7936773339745,82.86,0.8547999999999998,103.5808,15.6739005847504,9.658336085327035,5.56965110272673,5.56965110272673,3.830851316279736,-2.86,18.50084730171864,7.637221742327147,3.869742657088049,5.046252616577148,288.79,0.64286,0.46053,0.8085
CCCCCOC1CN(C(=O)CC=c2cnc3c(c2)CCC(=O)N=3)C1,7.602059991327963,343.4270000000001,6,0,7,0,4,25,50,6,2,0.5789473684210527,3,1,2,1,3,1,1,2,0,0,0,0,147.1507209484112,71.86,0.7622000000000002,93.27300000000005,14.7397477653289,9.114919660972156,4.617400261493914,4.617400261493914,3.016996647333569,-2.08,17.73371142068745,8.337814391242437,4.721715235176045,5.914415771741928,274.55,0.76,0.504,0.76657
O=C1CCc2cc(=CCC(=O)N3CCC(Oc4cccnc4)C3)cnc2=N1,6.031517051446065,364.405,7,0,4,0,5,27,47,7,2,0.35,4,2,2,1,4,2,1,2,0,0,1,1,155.9676946778353,84.75,0.4194999999999998,97.27800000000003,14.87504209402772,9.08367660577334,4.750075654244664,4.750075654244664,3.327923990119841,-3.09,17.330151485587,7.652481272719595,4.18733617603064,4.911802210994376,279.53,0.66667,0.44858,0.80395
O=C1CCc2cc(=CCC(=O)N3CCCCC3c3nc4ccccc4o3)cnc2=N1,5.744727494896694,402.4540000000001,7,0,3,0,5,30,52,7,2,0.3478260869565217,5,3,2,1,4,2,1,2,0,0,1,1,172.695085358537,88.66000000000001,2.2396,109.742,16.58214887521426,10.38864561,5.733840086164181,5.733840086164181,4.175273199268217,-3.35,18.66426940487374,7.817687212599174,3.627547032176119,4.863714008632913,307.58,0.56667,0.42624,0.87433
C=C(C)COC1CN(C(=O)CC=c2cnc3c(c2)CCC(=O)N=3)C1,6.769551078621726,327.3840000000001,6,0,5,0,4,24,45,6,2,0.4444444444444444,3,1,2,1,3,1,1,2,0,0,0,0,140.0961758018303,71.86,0.1480999999999999,88.56200000000003,13.8255342029558,8.114919660972156,4.081391146652181,4.081391146652181,2.675044603347574,-2.34,16.51541937092753,7.048052345481309,3.944284755844181,4.850064176411384,256.02,0.70833,0.50128,0.7679
O=C1CCc2cc(=CCC(=O)N3CC(OCc4nccs4)C3)cnc2=N1,7.244125144327509,370.434,7,0,5,0,6,26,44,8,2,0.3888888888888889,4,2,2,1,4,2,1,2,0,0,0,0,153.6080579482467,84.75,0.2286999999999997,94.69900000000003,14.94508642704005,9.395984508091697,5.195066713723582,5.195066713723582,3.464923108951808,-2.45,16.98849681338908,7.427133196572348,3.860934717518649,4.852916486253293,275.47,0.69231,0.44732,0.77687
CC(Cc1ncccn1)=NOC1CN(C(=O)CC=c2cnc3c(c2)CCC(=O)N=3)C1,6.060480747381382,406.4460000000002,9,0,6,0,7,30,52,9,2,0.3809523809523809,4,2,2,1,4,2,1,2,0,0,0,0,172.7665878729131,110,-0.0194,107.726,16.69211901583801,9.862703551623323,4.906764105680743,4.906764105680743,3.223052097720091,-3.49,19.81035353218117,8.89388714488665,4.913201015370073,5.873034953850864,313.52,0.7,0.47892,0.78175
N=c1ccc(C=CC(=O)N2CC(OCc3ccncc3)C2)c[nH]1,5.744727494896694,310.357,6,2,5,2,4,23,41,6,1,0.2352941176470588,3,2,1,1,3,2,1,1,0,0,0,0,133.5072059015356,82.07,1.32997,85.07540000000003,12.60574680738355,7.413746031113075,3.649923257808129,3.649923257808129,2.230045561327342,-2.73,15.17667883986564,7.019949169073973,4.137591435862521,4.632152783096407,246.33,0.73913,0.38645,0.64904
CC(=O)N=c1ccc(C=CC(=O)N2CC(OCc3ccncc3)C2)c[nH]1,6.585026652029182,352.394,7,1,5,1,4,26,46,7,2,0.2631578947368421,3,2,1,1,3,2,1,1,0,0,0,0,150.6085837169679,87.65,1.2977,95.46470000000004,14.46120869334737,8.315083771844964,3.911404829720914,3.911404829720914,2.461005333461512,-3.06,17.75308211077878,8.351534931656929,4.967424885011703,5.702518668951642,279,0.73077,0.37684,0.68861
COC(=O)C1Cc2cc(=CCC(=O)N3CCC(COc4ccc(F)cc4)CC3)cnc2=NC1=O,7.221848749616356,467.4970000000002,8,0,6,0,6,34,60,9,2,0.4,4,2,2,1,3,1,1,2,0,0,1,1,195.6484178869521,98.16,1.200399999999999,119.516,18.90674660284088,11.24337424662436,6.166907875673851,6.166907875673851,4.128222050421495,-3.62,23.53524305516914,10.5411128048536,5.647100417984913,7.296695645123093,353.39,0.64706,0.49342,0.84127
O=C1N=c2ncc(=CCC(=O)N3CCC(COc4ccc(F)cc4)CC3)cc2CC1CO,7.09151498112135,439.4870000000002,7,1,6,1,5,32,58,8,2,0.4166666666666667,4,2,2,1,3,1,1,2,0,0,1,1,184.8026421952009,92.09,1.019699999999999,114.5858,17.74457039859966,10.86267858758252,5.995012786466076,5.995012786466076,4.003369220477724,-3.13,22.07784064616127,9.994479062387049,5.369743724642886,6.895516127524269,333.49,0.65625,0.48645,0.82043
COC(=O)c1cc2cc(C=CC(=O)N3CCC(COc4ccc(F)cc4)CC3)cnc2[nH]c1=O,6.259637310505756,465.4810000000002,8,1,6,1,6,34,58,9,1,0.28,4,3,1,1,3,2,1,1,0,0,0,0,194.5654127241131,101.59,3.179600000000001,123.9362000000001,18.62266971415746,10.89456575693827,5.763936672360705,5.763936672360705,3.799760125922913,-4.01,23.15838477237033,10.2859195268281,5.481398806074585,7.00603770999772,350.91,0.64706,0.39675,0.85231
NC(=O)C1Cc2cc(=CCC(=O)N3CCC(COc4ccc(F)cc4)CC3)cnc2=NC1=O,7.107905397309519,452.4860000000002,8,2,6,1,5,33,58,9,3,0.375,4,2,2,1,3,1,1,2,0,0,1,1,189.5098212400613,114.95,0.5126999999999995,116.6944,18.07584858156665,10.91967694552338,6.024648977241638,6.024648977241638,4.024101965867509,-3.62,22.56954921120832,9.890489588510906,5.601206537385701,6.764360348207284,339.65,0.63636,0.47927,0.82582
O=C1CCc2cc(=CCC(=O)N3CCCC(COc4ccc(F)cc4)C3)cnc2=N1,5.886056647693163,409.4610000000001,6,0,5,0,4,30,54,7,2,0.391304347826087,4,2,2,1,3,1,1,2,0,0,1,1,173.6434663286082,71.86,1.8013,108.627,16.72000653391008,10.29483249663642,5.486241804986117,5.486241804986117,3.840270767729254,-3.09,20.19369059032665,9.153338986218834,5.086948685359193,6.161323178535912,314.64,0.66667,0.48462,0.808
Cc1nc(C2CN(C(=O)CC=c3cnc4c(c3)CCC(=O)N=4)C2)no1,6.823908740944319,339.3550000000001,8,0,3,0,6,25,42,8,2,0.4117647058823529,4,2,2,1,4,2,1,2,0,0,0,0,142.819482999121,101.55,-0.33798,85.78400000000002,13.80574783158262,8.229629343707016,4.45788886492422,4.45788886492422,2.994048980114886,-2.9,15.61743623117093,6.193366075515291,3.192906533488745,3.868979989626297,256.48,0.68,0.45849,0.80343
CC(=O)N=c1ccc(C=CC(=O)N2CCC(c3ccc4c(c3)OCO4)C2)c[nH]1,5.958607314841775,379.4160000000001,7,1,3,1,4,28,49,7,2,0.2857142857142857,4,2,2,1,3,1,1,2,0,0,1,1,161.8615919263957,83.99000000000001,2.2199,102.5737,15.55199990030819,9.189045836871633,4.884584947279815,4.884584947279815,3.444001987743114,-3.35,18.03387032428738,7.717580611561757,3.97963604722755,4.970637427362115,290.5,0.64286,0.33099,0.79818
COc1ccccc1C1CCN(C(=O)Cc2ccccc2Cl)C1,6.301029995663981,329.827,3,0,4,0,2,23,43,4,1,0.3157894736842105,3,2,1,1,1,0,1,1,0,0,1,1,141.3754281994437,29.54,3.907200000000003,92.08800000000005,13.92218314290819,8.206484655313561,4.7879515916021,4.7879515916021,3.363373873411341,-2,15.87901701323251,7.05078125,3.504597079502434,4.867803279362209,252.79,0.56522,0.43319,0.77052
O=C(Cc1c(F)cccc1F)N1CCC(c2ccccc2)C1,5.721246399047171,301.336,2,0,3,0,1,22,39,4,1,0.2777777777777778,3,2,1,1,1,0,1,1,0,0,1,1,127.924745434511,20.31,3.523400000000002,80.44200000000005,12.1359703794351,7.405129983113151,4.201625555948675,4.201625555948675,2.948322395377305,-2.23,14.69665016503391,6.260141297003812,3.006575610448101,4.181959392079395,227.81,0.59091,0.51825,0.73864
O=C(Cc1ccccc1Cl)N1CCC(c2nccs2)C1,5.221848749616356,306.818,3,0,3,0,3,20,35,5,1,0.3333333333333333,3,2,1,1,2,1,1,1,0,0,1,1,126.7569521068982,33.2,3.355100000000002,81.20800000000004,12.53119278095662,7.901380188140957,4.947895518830734,4.947895518830734,3.511188942238519,-1.39,13.5865471884806,5.935576480140485,2.861335425126444,4.032199496913213,225.23,0.6,0.51834,0.74499
O=C(Cc1ccccc1Cl)N1CCC(c2ccccc2)C1,4.97061622231479,299.801,2,0,3,0,1,21,39,3,1,0.2777777777777778,3,2,1,1,1,0,1,1,0,0,1,1,129.8969408555402,20.31,3.898600000000003,85.53600000000006,12.59128512163395,7.677445552951099,4.480176904382818,4.480176904382818,3.103110531353737,-1.8,14.15051619793521,6.314843310189529,3.273216194731503,4.255156788012367,230.53,0.61905,0.51952,0.71485
O=C(Cc1c(F)cccc1F)N1CCC(c2ccc3c(c2)OCO3)C1,5.638272163982407,345.3450000000001,4,0,3,0,3,25,42,6,1,0.3157894736842105,4,2,2,1,2,0,1,2,0,0,1,1,143.5109468543922,38.77,3.252100000000002,86.56500000000005,13.50487320317012,8.218078811956268,4.798678712451184,4.798678712451184,3.390181962645838,-2.63,15.87208914373927,6.349512528634635,3.038397794531455,4.031201154951131,248.07,0.56,0.46921,0.80548
CC(=O)N=c1ccc(C=CC(=O)N2CCC(c3nccs3)C2)c[nH]1,5.346787486224656,342.424,6,1,3,1,4,24,42,7,2,0.2941176470588235,3,2,1,1,3,2,1,1,0,0,1,1,143.1354017578725,78.42,1.9477,92.12270000000002,14.12300473589584,8.600031643218376,4.755250405225223,4.755250405225223,3.410220831359362,-2.54,16.32243548904049,7.353502937783229,4.050927516946124,5.001128221684855,264.94,0.66667,0.30544,0.75903
COc1ccc(C2CCN(C(=O)Cc3ccccc3Cl)C2)cc1,4.903089986991944,329.827,3,0,4,0,2,23,43,4,1,0.3157894736842105,3,2,1,1,1,0,1,1,0,0,1,1,141.3754281994437,29.54,3.907200000000003,92.08800000000004,13.92218314290819,8.200501591169854,4.796406372710732,4.796406372710732,3.253982003492745,-2,15.87901701323251,7.05078125,3.673469387755102,4.867803279362209,252.79,0.65217,0.52246,0.73199
CC(=O)N=c1ccc(C=CC(=O)N2CCC(c3ccccc3)C2)c[nH]1,5.920818753952375,335.407,5,1,3,1,2,25,46,5,2,0.25,3,2,1,1,2,1,1,1,0,0,1,1,146.2753905065145,65.53,2.4912,96.45070000000004,14.18309707657317,8.376097008028518,4.287531790777306,4.287531790777306,3.002142420474581,-2.95,16.89206067574051,7.747077961462143,4.533313329604581,5.234564439388424,270.24,0.68,0.32719,0.7268
COc1ccccc1C1CCN(C(=O)Cc2ccccc2F)C1,5.337242168318426,313.372,3,0,4,0,2,23,43,4,1,0.3157894736842105,3,2,1,1,1,0,1,1,0,0,1,1,135.2376973754883,29.54,3.392900000000003,87.03600000000004,13.16625419688974,7.828520182304334,4.419223867858149,4.419223867858149,3.160825187353033,-2.36,15.53244465532096,6.816482904227554,3.3612766069788,4.603332324080693,243.72,0.56522,0.43319,0.77052
O=C(Cc1c(F)cccc1Cl)N1CCC(c2ccc3c(c2)OCO3)C1,5.744727494896694,361.8000000000001,4,0,3,0,3,25,42,6,1,0.3157894736842105,4,2,2,1,2,0,1,2,0,0,1,1,149.6486776783476,38.77,3.766400000000003,91.61700000000005,14.26080214918858,8.596043284965495,5.152788609329445,5.152788609329445,3.620005328142559,-2.27,16.21210156927246,6.559711210591473,3.161032346909441,4.253868176448168,257.14,0.56,0.46921,0.81047
COc1ccccc1C1CCN(C(=O)Cc2cccc(F)c2F)C1,5.522878745280337,331.362,3,0,4,0,2,24,43,5,1,0.3157894736842105,3,2,1,1,1,0,1,1,0,0,1,1,139.4032327784145,29.54,3.532000000000003,86.99400000000004,13.46686840070934,7.934169085475614,4.4929575831429,4.4929575831429,3.204052093470719,-2.43,16.42856246722812,6.990580811005047,3.249799563223959,4.78521639732511,250.07,0.54167,0.44684,0.78763
O=C(Cc1ccccc1F)N1CCC(c2ccccc2)C1,5.301029995663981,283.346,2,0,3,0,1,21,39,3,1,0.2777777777777778,3,2,1,1,1,0,1,1,0,0,1,1,123.7592100315848,20.31,3.384300000000002,80.48400000000005,11.8353561756155,7.299481079941871,4.111449180638865,4.111449180638865,2.900561845295429,-2.16,13.80623207253142,6.082589561038855,3.12610059491617,3.998935384840926,221.46,0.61905,0.51952,0.71485
Nc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,6.173925197299173,397.4780000000001,5,3,3,2,4,30,53,5,1,0.16,5,4,1,0,2,1,0,1,0,0,0,0,174.5207476088795,71.49,4.175900000000003,118.4457,16.58386970117507,10.11665461993846,5.888355489169386,5.888355489169386,4.34045832669679,-3.73,18.30820281053822,7.26312980082834,3.18160267473781,4.432495114427643,301.04,0.53333,0.39279,0.89559
O=C(Cc1ccccc1Cl)N1CCC(c2ccc3c(c2)OCO3)C1,5.602059991327963,343.8100000000001,4,0,3,0,3,24,42,5,1,0.3157894736842105,4,2,2,1,2,0,1,2,0,0,1,1,145.4831422754214,38.77,3.627300000000003,91.65900000000005,13.96018794536898,8.490394381794214,5.077230060885325,5.077230060885325,3.544970098622271,-2.2,15.33485952133195,6.36249804937424,2.938605213652245,4.065333907995938,250.79,0.58333,0.4692,0.79105
COc1ccccc1C1CCN(C(=O)Cc2c(F)cccc2F)C1,5.244125144327509,331.362,3,0,4,0,2,24,43,5,1,0.3157894736842105,3,2,1,1,1,0,1,1,0,0,1,1,139.4032327784145,29.54,3.532000000000003,86.99400000000004,13.46686840070934,7.934169085475614,4.509400243167958,4.509400243167958,3.208585737434907,-2.43,16.42856246722812,6.990580811005047,3.249799563223959,4.78521639732511,250.07,0.54167,0.4373,0.78706
COc1ccccc1C1CCN(C(=O)C=Cc2ccc(=NC(C)=O)[nH]c2)C1,5.455931955649724,365.4330000000001,6,1,4,1,3,27,50,6,2,0.2857142857142857,3,2,1,1,2,1,1,1,0,0,1,1,157.753877850418,74.75999999999999,2.4998,103.0027,15.51399509784741,8.905136110390982,4.59530647799659,4.59530647799659,3.262405762532183,-3.15,18.63544197479133,8.488105464228957,4.725193991121301,5.85850358720548,292.5,0.62963,0.27486,0.77872
O=C(Cc1ccccc1Cl)N1CCC(c2ccccn2)C1,4.735182176990463,300.789,3,0,3,0,2,21,38,4,1,0.2941176470588235,3,2,1,1,2,1,1,1,0,0,1,1,129.1165888364867,33.2,3.293600000000001,83.33100000000005,12.46114844794429,7.537242772520093,4.315246232833854,4.315246232833854,2.964701946953324,-1.87,14.08353197444257,6.269480569894606,3.244389060187141,4.204591908059863,229.29,0.61905,0.49979,0.75329
O=C(Cc1ccccc1F)N1CCC(c2ccc3c(c2)OCO3)C1,5.568636235841013,327.3550000000001,4,0,3,0,3,24,42,5,1,0.3157894736842105,4,2,2,1,2,0,1,2,0,0,1,1,139.3454114514659,38.77,3.113000000000002,86.60700000000006,13.20425899935052,8.112429908784987,4.708502337141375,4.708502337141375,3.342421412563962,-2.56,14.99630141352884,6.150153937090127,2.81714904866688,3.842898424175193,241.72,0.58333,0.4692,0.79105
O=C(Cc1cccc(F)c1F)N1CCC(c2ccccc2)C1,5.136677139879544,301.336,2,0,3,0,1,22,39,4,1,0.2777777777777778,3,2,1,1,1,0,1,1,0,0,1,1,127.924745434511,20.31,3.523400000000002,80.44200000000005,12.1359703794351,7.405129983113151,4.185182895923618,4.185182895923618,2.943788751413118,-2.23,14.69665016503391,6.260141297003812,3.006575610448101,4.181959392079395,227.81,0.59091,0.52753,0.73945
COc1ccc(C2CCN(C(=O)C=Cc3ccc(=NC(C)=O)[nH]c3)C2)cc1,5.443697499232712,365.4330000000001,6,1,4,1,3,27,50,6,2,0.2857142857142857,3,2,1,1,2,1,1,1,0,0,1,1,157.753877850418,74.75999999999999,2.4998,103.0027,15.51399509784741,8.899153046247273,4.60376125910522,4.60376125910522,3.153013892613586,-3.15,18.63544197479133,8.488105464228957,4.938254046375321,5.85850358720548,292.5,0.7037,0.35896,0.74264
CC(=O)N=c1ccc(C=CC(=O)N2CCC(c3ccccn3)C2)c[nH]1,4.546681659952962,336.395,6,1,3,1,3,25,45,6,2,0.2631578947368421,3,2,1,1,3,2,1,1,0,0,1,1,145.495038487461,78.42,1.8862,94.24570000000004,14.0529604028835,8.235894227597512,4.122601119228343,4.122601119228343,2.863733836074167,-3.02,16.82442762630243,7.700078434804928,4.500429801726895,5.181976493729105,269,0.68,0.308,0.76251
O=C(Cc1cccc(F)c1F)N1CCC(c2ccc3c(c2)OCO3)C1,5.259637310505756,345.3450000000001,4,0,3,0,3,25,42,6,1,0.3157894736842105,4,2,2,1,2,0,1,2,0,0,1,1,143.5109468543922,38.77,3.252100000000002,86.56500000000005,13.50487320317012,8.218078811956268,4.782236052426128,4.782236052426128,3.385648318681651,-2.63,15.87208914373927,6.349512528634635,3.038397794531455,4.031201154951131,248.07,0.56,0.477,0.80599
CN(Cc1cn(C)c2ccccc12)C(=O)CC=c1cnc2c(c1)CCC(=O)N=2,6.886056647693163,374.4440000000002,6,0,4,0,4,28,50,6,2,0.2727272727272727,4,3,1,0,3,2,0,1,0,0,0,0,162.3761869458593,67.56,1.4949,106.821,16.05258024119076,9.346522810725483,5.127952487022792,5.127952487022792,3.589757195255404,-3.28,18.10053384806632,7.384409972170864,3.579610649430594,4.773634380331328,292.57,0.60714,0.51046,0.84401
Cc1[nH]c2ccccc2c1CN(C)C(=O)CC=c1cnc2c(c1)CCC(=O)N=2,7.301029995663981,374.4440000000001,6,1,4,1,3,28,50,6,2,0.2727272727272727,4,3,1,0,3,2,0,1,0,0,0,0,162.166215459264,78.42,1.79292,106.9377,16.02801637650117,9.378828393133572,5.163263776627516,5.163263776627516,3.558311712058006,-3.28,18.10053384806632,7.384409972170864,3.579610649430594,4.773634380331328,292.94,0.60714,0.51046,0.85083
CN(Cc1cc2ccccc2n1C)C(=O)CC=c1cnc2c(c1)CCCN=2,5.638272163982407,360.4610000000001,5,0,4,0,4,27,51,5,1,0.3181818181818182,4,3,1,0,3,2,0,1,0,0,0,0,158.2146648458156,50.49,1.9683,106.681,15.85143873191344,9.385549285764766,5.218165929898538,5.218165929898538,3.6039860652816,-2.95,17.46314263652236,7.349301102857398,3.629145276671574,4.753403460664809,288.58,0.59259,0.51553,0.82134
Cc1ccccc1Cn1cnc(-c2ccsc2)c1,4.437707135543525,254.358,2,0,3,0,3,18,32,3,0,0.1333333333333333,3,3,0,0,2,2,0,0,0,0,0,0,110.5546189193858,17.82,3.968320000000003,75.82100000000004,11.02243126628469,6.858907192282069,3.747593549187139,3.747593549187139,2.639701880477214,-1.87,11.23353946143088,4.783417351142938,2.219365048316007,2.985261531919853,202.7,0.61111,0.51239,0.70898
O=[N+]([O-])c1cccc(Cn2cnc(-c3ccsc3)c2)c1,4.832682665251824,285.328,5,0,4,0,5,20,31,6,0,0.07142857142857142,3,3,0,0,2,2,0,0,0,0,0,0,118.8426525274891,60.96,3.568100000000002,77.73840000000003,11.28614144271237,6.941679297558451,3.619952248989852,3.619952248989852,2.634715907185597,-2.47,12.55807685682667,5.260213145280604,2.597241115577715,3.30290804808619,214.11,0.6,0.55865,0.73284
CN(Cc1cc2ccccc2n1C)C(=O)c1ccc(N)cc1,4.787812395596042,293.37,4,2,3,1,3,22,41,4,1,0.1666666666666667,3,3,0,0,1,1,0,0,0,0,0,0,129.3103086897521,51.26000000000001,3.032700000000001,89.57090000000002,12.78328495454659,7.20389576411188,3.954542721520105,3.954542721520105,2.658668017193648,-2.75,14.19837370242215,5.560848,2.551775147928994,3.588863545743945,231.67,0.59091,0.54678,0.76251
CN(Cc1cc2ccccc2n1C)C(=O)CC=c1cnc2c(c1)CCC(=O)N=2,7.301029995663981,374.4440000000001,6,0,4,0,4,28,50,6,2,0.2727272727272727,4,3,1,0,3,2,0,1,0,0,0,0,162.3761869458593,67.56,1.4949,106.821,16.05258024119076,9.350605853323113,5.191171991987052,5.191171991987052,3.523442049454422,-3.28,18.10053384806632,7.384409972170864,3.579610649430594,4.773634380331328,292.57,0.60714,0.51046,0.83726
Cc1cc(C=CC(=O)N(C)Cc2cc3ccccc3n2C)c[nH]c1=N,6.040958607678906,334.423,5,2,4,2,3,25,47,5,1,0.2,3,3,0,0,2,2,0,0,0,0,0,0,146.2806402839563,64.88,2.96609,99.81140000000005,14.70593468535696,8.15923756537336,4.405478747917853,4.405478747917853,2.842851819835074,-3.08,16.76646704175569,6.807566278149764,3.55140486712234,4.565553425486618,269.84,0.6,0.42402,0.78531
CC(=O)N=c1[nH]cc(C=CC(=O)N(C)Cc2cc3ccccc3n2C)cc1C,6.026872146400302,376.4600000000001,6,1,4,1,3,28,52,6,2,0.2272727272727273,3,3,0,0,2,2,0,0,0,0,0,0,163.3820180993887,70.46000000000001,2.933820000000001,110.2007000000001,16.56139657132078,9.060575306105248,4.64629436857776,4.64629436857776,3.113131125831198,-3.41,19.35431191348689,8.08371224494743,4.281868237880932,5.58766743598521,302.51,0.60714,0.40966,0.8085
